Latitude,Longitude,Elevation
26.347423644285815,80.0601478269607,0
26.347423644285815,80.1601478269607,0
26.347423644285815,80.2601478269607,0
26.347423644285815,80.36014782696071,0
26.347423644285815,80.46014782696071,0
26.347423644285815,80.5601478269607,0
26.347423644285815,80.6601478269607,0
26.347423644285815,80.76014782696072,0
26.347423644285815,80.86014782696068,0
26.347423644285815,80.96014782696071,0
26.347423644285815,81.06014782696072,0
26.347423644285815,81.1601478269607,0
26.347423644285815,81.26014782696069,0
26.347423644285815,81.3601478269607,0
26.347423644285815,81.46014782696072,0
26.347423644285815,81.56014782696072,0
26.347423644285815,81.6601478269607,0
26.347423644285815,81.7601478269607,0
26.347423644285815,81.86014782696068,0
26.347423644285815,81.96014782696071,0
26.347423644285815,82.0601478269607,0
26.347423644285815,82.1601478269607,0
26.347423644285815,82.26014782696072,0
26.347423644285815,82.3601478269607,0
26.347423644285815,82.46014782696071,0
26.347423644285815,82.5601478269607,0
26.347423644285815,82.6601478269607,0
26.347423644285815,82.76014782696069,0
26.347423644285815,82.86014782696071,0
26.347423644285815,82.96014782696072,0
26.347423644285815,83.0601478269607,0
26.347423644285815,83.1601478269607,0
26.347423644285815,83.2601478269607,0
26.347423644285815,83.36014782696068,0
26.347423644285815,83.46014782696071,0
26.347423644285815,83.5601478269607,0
26.347423644285815,83.6601478269607,0
26.347423644285815,83.76014782696069,0
26.347423644285815,83.8601478269607,0
26.347423644285815,83.96014782696071,0
26.347423644285815,84.0601478269607,0
26.347423644285815,84.1601478269607,0
26.347423644285815,84.2601478269607,0
26.347423644285815,84.36014782696071,0
26.347423644285815,84.46014782696071,0
26.347423644285815,84.5601478269607,0
26.347423644285815,84.6601478269607,0
26.347423644285815,84.76014782696072,0
26.347423644285815,84.86014782696068,0
26.347423644285815,84.96014782696071,0
26.347423644285815,85.0601478269607,0
26.347423644285815,85.1601478269607,0
26.347423644285815,85.26014782696069,0
26.347423644285815,85.3601478269607,0
26.347423644285815,85.46014782696071,0
26.347423644285815,85.5601478269607,0
26.347423644285815,85.6601478269607,0
26.347423644285815,85.7601478269607,0
26.347423644285815,85.86014782696071,0
26.347423644285815,85.96014782696071,0
26.347423644285815,86.06014782696069,0
26.347423644285815,86.16014782696071,0
26.347423644285815,86.2601478269607,0
26.347423644285815,86.36014782696071,0
26.347423644285815,86.46014782696071,0
26.347423644285815,86.5601478269607,0
26.347423644285815,86.66014782696068,0
26.347423644285815,86.76014782696069,0
26.347423644285815,86.86014782696071,0
26.347423644285815,86.96014782696071,0
26.347423644285815,87.0601478269607,0
26.347423644285815,87.1601478269607,0
26.347423644285815,87.2601478269607,64.56992574257426
26.347423644285815,87.36014782696071,63.60903045152258
26.347423644285815,87.46014782696071,0
26.347423644285815,87.5601478269607,67.18681318681318
26.347423644285815,87.6601478269607,68.89189189189189
26.347423644285815,87.7601478269607,0
26.347423644285815,87.8601478269607,0
26.347423644285815,87.9601478269607,66.81287246722289
26.347423644285815,88.06014782696072,64.37450826121164
26.447423644285813,80.0601478269607,0
26.447423644285813,80.1601478269607,0
26.447423644285813,80.2601478269607,0
26.447423644285813,80.36014782696071,0
26.447423644285813,80.46014782696071,0
26.447423644285813,80.5601478269607,0
26.447423644285813,80.6601478269607,0
26.447423644285813,80.76014782696072,0
26.447423644285813,80.86014782696068,0
26.447423644285813,80.96014782696071,0
26.447423644285813,81.06014782696072,0
26.447423644285813,81.1601478269607,0
26.447423644285813,81.26014782696069,0
26.447423644285813,81.3601478269607,0
26.447423644285813,81.46014782696072,0
26.447423644285813,81.56014782696072,0
26.447423644285813,81.6601478269607,0
26.447423644285813,81.7601478269607,0
26.447423644285813,81.86014782696068,0
26.447423644285813,81.96014782696071,0
26.447423644285813,82.0601478269607,0
26.447423644285813,82.1601478269607,0
26.447423644285813,82.26014782696072,0
26.447423644285813,82.3601478269607,0
26.447423644285813,82.46014782696071,0
26.447423644285813,82.5601478269607,0
26.447423644285813,82.6601478269607,0
26.447423644285813,82.76014782696069,0
26.447423644285813,82.86014782696071,0
26.447423644285813,82.96014782696072,0
26.447423644285813,83.0601478269607,0
26.447423644285813,83.1601478269607,0
26.447423644285813,83.2601478269607,0
26.447423644285813,83.36014782696068,0
26.447423644285813,83.46014782696071,0
26.447423644285813,83.5601478269607,0
26.447423644285813,83.6601478269607,0
26.447423644285813,83.76014782696069,0
26.447423644285813,83.8601478269607,0
26.447423644285813,83.96014782696071,0
26.447423644285813,84.0601478269607,0
26.447423644285813,84.1601478269607,0
26.447423644285813,84.2601478269607,0
26.447423644285813,84.36014782696071,0
26.447423644285813,84.46014782696071,0
26.447423644285813,84.5601478269607,0
26.447423644285813,84.6601478269607,0
26.447423644285813,84.76014782696072,0
26.447423644285813,84.86014782696068,0
26.447423644285813,84.96014782696071,0
26.447423644285813,85.0601478269607,0
26.447423644285813,85.1601478269607,0
26.447423644285813,85.26014782696069,0
26.447423644285813,85.3601478269607,0
26.447423644285813,85.46014782696071,0
26.447423644285813,85.5601478269607,0
26.447423644285813,85.6601478269607,0
26.447423644285813,85.7601478269607,0
26.447423644285813,85.86014782696071,0
26.447423644285813,85.96014782696071,0
26.447423644285813,86.06014782696069,0
26.447423644285813,86.16014782696071,0
26.447423644285813,86.2601478269607,0
26.447423644285813,86.36014782696071,0
26.447423644285813,86.46014782696071,0
26.447423644285813,86.5601478269607,72.95205479452055
26.447423644285813,86.66014782696068,71.49360902255638
26.447423644285813,86.76014782696069,71.9867212707868
26.447423644285813,86.86014782696071,73.35468297392984
26.447423644285813,86.96014782696071,76.73476702508961
26.447423644285813,87.0601478269607,76.6119109947644
26.447423644285813,87.1601478269607,72.95204630012402
26.447423644285813,87.2601478269607,72.36066181926101
26.447423644285813,87.36014782696071,71.12248062015505
26.447423644285813,87.46014782696071,72.11076016003369
26.447423644285813,87.5601478269607,74.25891034699325
26.447423644285813,87.6601478269607,76.7035595105673
26.447423644285813,87.7601478269607,76.41949413942011
26.447423644285813,87.8601478269607,79.9826357155913
26.447423644285813,87.9601478269607,84.00864942072687
26.447423644285813,88.06014782696072,81.57282617862866
26.54742364428581,80.0601478269607,0
26.54742364428581,80.1601478269607,0
26.54742364428581,80.2601478269607,0
26.54742364428581,80.36014782696071,0
26.54742364428581,80.46014782696071,0
26.54742364428581,80.5601478269607,0
26.54742364428581,80.6601478269607,0
26.54742364428581,80.76014782696072,0
26.54742364428581,80.86014782696068,0
26.54742364428581,80.96014782696071,0
26.54742364428581,81.06014782696072,0
26.54742364428581,81.1601478269607,0
26.54742364428581,81.26014782696069,0
26.54742364428581,81.3601478269607,0
26.54742364428581,81.46014782696072,0
26.54742364428581,81.56014782696072,0
26.54742364428581,81.6601478269607,0
26.54742364428581,81.7601478269607,0
26.54742364428581,81.86014782696068,0
26.54742364428581,81.96014782696071,0
26.54742364428581,82.0601478269607,0
26.54742364428581,82.1601478269607,0
26.54742364428581,82.26014782696072,0
26.54742364428581,82.3601478269607,0
26.54742364428581,82.46014782696071,0
26.54742364428581,82.5601478269607,0
26.54742364428581,82.6601478269607,0
26.54742364428581,82.76014782696069,0
26.54742364428581,82.86014782696071,0
26.54742364428581,82.96014782696072,0
26.54742364428581,83.0601478269607,0
26.54742364428581,83.1601478269607,0
26.54742364428581,83.2601478269607,0
26.54742364428581,83.36014782696068,0
26.54742364428581,83.46014782696071,0
26.54742364428581,83.5601478269607,0
26.54742364428581,83.6601478269607,0
26.54742364428581,83.76014782696069,0
26.54742364428581,83.8601478269607,0
26.54742364428581,83.96014782696071,0
26.54742364428581,84.0601478269607,0
26.54742364428581,84.1601478269607,0
26.54742364428581,84.2601478269607,0
26.54742364428581,84.36014782696071,0
26.54742364428581,84.46014782696071,0
26.54742364428581,84.5601478269607,0
26.54742364428581,84.6601478269607,0
26.54742364428581,84.76014782696072,0
26.54742364428581,84.86014782696068,0
26.54742364428581,84.96014782696071,0
26.54742364428581,85.0601478269607,0
26.54742364428581,85.1601478269607,0
26.54742364428581,85.26014782696069,0
26.54742364428581,85.3601478269607,0
26.54742364428581,85.46014782696071,0
26.54742364428581,85.5601478269607,0
26.54742364428581,85.6601478269607,0
26.54742364428581,85.7601478269607,0
26.54742364428581,85.86014782696071,64.46830985915493
26.54742364428581,85.96014782696071,0
26.54742364428581,86.06014782696069,0
26.54742364428581,86.16014782696071,72.72340425531915
26.54742364428581,86.2601478269607,71.84210526315789
26.54742364428581,86.36014782696071,86.15
26.54742364428581,86.46014782696071,86.71378022410065
